"GSM279601_MIX_A.CEL" "GSM279602_MIX_A.CEL" "GSM279603_MIX_A.CEL" "GSM279604_MIX_B.CEL" "GSM279605_MIX_B.CEL" "GSM279606_MIX_B.CEL" "GSM279607_MIX_C.CEL" "GSM279608_MIX_C.CEL" "GSM279609_MIX_C.CEL" "GSM279610_MIX_D.CEL" "GSM279611_MIX_D.CEL" "GSM279612_MIX_D.CEL"
"APOD" 6.29041744471661 6.10386044648519 6.48073184062872 5.82898337729851 6.21050777121134 6.142027485007 6.46490993760635 6.11364631512589 6.62879314937627 6.50548838799758 6.1981211144726 6.36040231850762
"ZFP36" 9.51093268305173 9.49558112043656 9.51507341743447 9.26961870296091 9.55416552091329 9.35417434873326 9.4276505061199 9.37885237250836 9.52850172043752 9.44568958507439 9.39935260821742 9.52659193356004
"DUSP3" 8.72723075644147 8.68977469886067 8.66583397912819 8.15992385507594 8.07842627543807 8.20629849125728 8.57252511331895 8.58098819762361 8.58101966489472 8.47982706608461 8.54441140822139 8.54409823799937
"CLIC4" 9.28018436228869 9.27619488522761 9.14146771100062 10.166392985435 9.7710159432315 9.89647345355035 8.90292079796609 8.92646184731682 8.98458189690889 9.36644192818673 9.55025860882262 9.44427497809016
"DCTD" 9.25860566042206 9.13229971442182 9.0485954176171 9.25687542056501 8.8926463890309 9.05045368051074 8.99852231797158 9.22259842862448 8.97057858808935 8.88252774278562 9.18360310142856 8.89265629076599
"ETF1" 10.1701721223006 10.1549444972745 10.1134103573492 10.4102643422687 10.0189093100126 10.2134344534491 10.0897338750802 10.2893406878821 10.0839044999538 10.129611192526 10.3143207628856 10.1475440026816
"KRT18" 5.73418778063446 5.96958258298103 5.91272577147741 6.22056143197579 6.01509007628714 6.19777435007936 6.00159619344251 6.03936997480018 5.87494435735476 5.75543681855233 6.28232090121913 5.88745311065176
"CNN2" 9.75541856533803 9.7326787851692 9.65461560285507 9.8213828629793 9.72546969188789 9.83530778059624 9.53432089930635 9.66910648581925 9.49885491492618 9.65929016006884 9.8600560822233 9.56753913069003
"CALD1" 6.40988625608064 6.37635755587911 6.58931280164395 6.76968986794706 6.17887504496021 6.44752475919842 6.55930159763614 6.50036319221854 6.19523426385978 6.15246033841045 6.45325554428288 6.1401307946859
"NBL1" 7.31759867573224 7.29773088388774 7.37917826181349 7.18713232511162 7.20565802280872 7.17398509583677 7.51802289643062 7.46626281763871 7.35441924502927 7.11467257358669 7.38136537266242 7.17798337424344
"IER3" 6.12534442597077 6.403306000925 6.28592926763834 6.48305070323947 6.50032349575115 6.2285367549017 6.08654100493676 6.08003518806588 5.93877957032186 5.72285418493115 6.18601975669913 6.33123628252246
"BST2" 9.32342765054832 9.10945857992499 9.23653609377144 9.46736951940925 9.31831314206782 9.35423661220026 9.53454690248903 9.65982920554532 9.4887220479056 9.46075620843449 9.67939347865119 9.43472109880226
"IFNGR2" 9.93894548668221 9.99499082123849 9.93726320610601 10.0820032884909 10.0283186658538 9.91059124020587 10.0136445148926 10.0778279302608 9.94798889516663 10.0109734476357 10.1071544556342 10.0062153170843
"TNC" 3.64907338363974 3.66435563486238 3.51498270818678 3.43440026366839 3.67503395742119 3.62947032572774 3.73862670715562 3.48626012566158 3.76900139465278 3.80981308823345 3.46565839701277 3.86404305301876
"UBE2L6" 8.3833842064316 8.51195624101151 8.41626280086221 9.08387545674164 8.96991975943923 9.00078234401902 8.45342830792329 8.50556869386891 8.40475488595267 8.60644165172921 8.85165057032668 8.5301571213543
"TIMP1" 9.4690423577104 9.43723087318658 9.46565176009221 9.63832193652224 9.52511293593941 9.61582503922554 10.6497857919101 10.8024784610601 10.5747793317706 10.233014637116 10.4003041114175 10.2859485391088
"MARCKS" 6.63142415508889 6.59213956584415 6.49286536404713 6.86112108827998 6.59713195185957 6.6875850425424 7.62644885191485 7.6248298651733 7.76524678859016 7.16781447047815 7.27248319015852 7.13312296592876
"EGR1" 6.49252454598998 6.30590886137754 6.40319656314323 6.25332141425012 6.78312384017015 6.58801493869829 6.56702112696643 6.23239642912301 6.49827692027959 6.42602928257987 6.32822686537285 6.51753106562911
"LAPTM5" 12.1646874616617 12.0843102941349 12.0853843213643 12.0448042751626 11.9383298586262 11.9856530625249 11.9658523030282 12.0161150076388 12.0347325400943 12.0152856548481 12.1797746852428 12.0696523563049
"SGK1" 8.08845649270764 7.96515686061974 7.83823860562433 9.02662763768633 8.76205126933433 8.8846115134361 9.05044232112838 9.1782226499836 9.11756194312312 8.7212854887456 8.99971213547356 8.79449709487496
"CD14" 4.71660874853917 4.41076576849415 4.81728388254218 4.49436985277684 4.51959688038273 4.42908190546535 4.61249300739136 4.55866812999558 4.74431434359331 4.17502403117779 4.73466957112628 4.59017701527051
"LUM" 3.11409697477831 3.0878008496278 3.12277630302752 3.06534373013396 3.35970783180736 3.07210705615855 2.92651901720128 3.11338617205729 3.16840517366452 3.0219431426987 3.14438923657823 3.21758336223912
"WSB2" 10.0152787414064 9.99080206747242 9.87611632965452 9.35814826301787 8.88449757562766 9.17414197682146 9.69563505840029 9.74454074806407 9.64225802530549 9.48177376312353 9.72504924969001 9.41495752410787
"PSME2" 11.1062573819733 11.0483521752445 10.9989880065988 11.4155049139526 11.1811020222449 11.362007147348 11.4903108900187 11.5084573666706 11.3537506608001 11.3594145038009 11.5657647633156 11.3611170485806
"RNASE1" 6.09122782518497 6.09250534686687 6.25574928759179 6.13568506008927 6.27299804489329 6.18218507984724 6.24243287842009 6.0467014016999 6.0246210843578 6.17487569092901 6.09260067209694 6.22048183044929
"FBLN1" 6.22732323086132 6.03093001941611 6.39442866743856 6.11932516469226 6.29600941876222 5.96115910665802 6.33182716280471 6.1992684309587 6.60632523267511 6.32418166434615 6.20483416377249 6.32643011278071
"MYOF" 6.52525423165004 6.51353545223942 6.75467752068291 6.35418648959413 6.32943882181841 6.15815074973452 6.6714198275662 6.7667094653878 6.7978044805322 6.73752701608877 7.11962095812455 6.7528594249436
"SH3BP5" 8.53643192073056 8.52506989850949 8.4297001036124 8.67509939849363 8.58312912894963 8.54612504534379 8.68665763760925 8.6206443063975 8.58166500555076 8.30417913330864 8.60327568164503 8.38990889072045
"USO1" 9.35002654969229 9.41883078678491 9.30045320618159 9.70309601429603 9.42171524957257 9.38103256464321 9.36052222728826 9.32719968276094 9.26492370197281 9.29134794242116 9.53330176226875 9.27630005173543
"HSPB1" 11.8663489586209 11.8317297420744 11.703321720068 11.1411293981596 10.9027865765221 11.0737637315683 11.8036530296423 11.8060892819926 11.7811375849294 11.6761484433012 11.8937782513045 11.6968161731379
"EFEMP1" 3.92294284775931 4.23679924133505 4.23941147057061 4.26268058094464 4.31964751124644 4.34656323743469 4.34708695299264 4.49444588841248 3.87731099554363 4.91382139220498 4.18038795492007 4.03909886612092
"LIPA" 10.0028797685895 10.0269308996614 9.96614998225115 9.97221515482259 9.69942058223094 9.81128920513694 9.75848253936145 9.9015103100784 9.67428253411134 9.80858942311658 10.0677586413705 9.85489353720691
"CAPG" 10.1711980245551 10.0195157524252 10.0712231358754 9.17923324280851 9.03825718682288 8.98551709572368 9.5826092465526 9.53861222402886 9.46559939933782 9.59589940530666 9.85176874388427 9.61984732435852
"COL3A1" 4.46012724440492 4.25599601232135 4.31233787930277 4.09154324779949 4.97022404917925 4.50166538903724 4.28900938487721 4.63762674413693 4.53029085416693 4.21227751215447 4.13051685173443 4.16180127700603
"LRRFIP1" 9.68430385677819 9.78458991421307 9.53701801165567 9.88041191472909 9.568416193901 9.78104897840451 9.44387577375587 9.48925078302171 9.36727379148462 9.41942242143457 9.60745336428427 9.38561547877747
"MPZL1" 8.59487040682784 8.52987208709462 8.59280525140387 8.68790401487466 8.54248427984572 8.63614021933382 8.16832969242933 8.28850083029228 8.13641039123246 8.13919102185635 8.26439080879668 8.12794410576905
"B4GALT1" 6.27982498547126 6.45106487297413 6.571319773123 6.41966774182682 6.08926099682536 6.32385669246929 6.47460233337074 6.24379870027456 6.40413064387839 6.4045172008631 6.66212317818602 6.37206508170351
"IL13RA1" 7.57488546558384 7.54516793599845 7.57727175003243 7.20418060481007 6.76262159415523 7.10598336032244 7.61980599819131 7.76831183210792 7.59508752398852 7.58358019161549 8.00914479751601 7.4606210581112
"B2M" 13.1553905530116 13.1846203033506 13.1155771908852 13.3632020606629 13.1503899317774 13.3657634154349 13.2482214781145 13.3271607839161 13.142605230859 13.1953577000332 13.4016214859567 13.1906909748596
"DCN" 6.24231558624466 6.20991089540808 6.28635669776049 6.20732035043856 6.42636433985793 6.23666401567556 6.05120799423781 6.13885938837601 6.35818600435361 6.15370334701686 5.96822376734215 6.36456898828772
"AKR1A1" 10.4620195098727 10.4316225694014 10.4624519377661 10.4598490010278 10.3589085539838 10.3795841596932 10.562341817834 10.4786123999334 10.4070206927897 10.3697568596843 10.5311037376497 10.3862772983249
"SLC20A1" 9.97622176945122 9.97515796215346 9.92404501886683 10.2301571126825 9.89580565257776 10.0522512531716 9.76240972841625 9.9840838674492 9.73895609343079 9.83781618331391 10.1238350538605 9.80977478846703
"DNPEP" 8.50289108018623 8.3495475468496 8.50009183190704 8.74444772106108 8.7362369473592 8.65451963907197 8.57724466657381 8.6894374510645 8.63645333995949 8.57604908903505 8.75272612273858 8.53014350872087
"CPD" 8.2717135889566 8.34013000618649 8.30157041760276 8.09060606195149 7.72634336831783 7.64223178896004 8.1574907761527 8.26785633489196 8.32932657823303 7.96993861326657 8.31735575901891 8.20385220680738
"HEXB" 9.94722514879713 9.85230954770653 9.89776203818947 9.5492694303528 9.23126660235316 9.39185051976158 9.56205415741938 9.74786908772188 9.52546486055595 9.60305586052148 9.81483703264717 9.68610537956721
"FURIN" 7.56158416620263 7.68923517224468 7.84000356841849 7.33309212422662 7.53484247812055 7.29208111518086 7.59379470092349 7.6293140718305 7.83160079192975 7.7505353562862 7.65619417942586 7.76305196808693
"CAPZB" 10.9806696160142 10.9624006242275 10.9046690109409 11.1427616532865 10.7093615901629 10.9665379391609 10.7949636386662 10.8800297891439 10.6770208260298 10.7911005548908 11.0727336984933 10.726083673231
"CIB1" 9.79490563494726 9.68068919059131 9.62316961012084 9.73221167033872 9.6010648336499 9.64652216881599 9.68365144117507 9.53137957340644 9.37105529244196 9.56262291671433 9.71862108059556 9.48319675020296
"ARPC1B" 12.0456634936171 11.9418276527363 11.9125496060968 12.0886577700782 11.9283510503878 11.9630954284303 12.0147556583932 12.044678147739 11.8218143765336 12.0136376807109 12.1973656957304 11.9188855159174
"ACSL1" 8.52722673912052 8.6400331634871 8.48157809128251 9.43032591964095 9.02222508443881 9.32007722060002 9.21634168660133 9.36199377253489 9.06015859432557 9.10258703394878 9.51823481289975 9.1649934940486
"CREBL2" 6.98478393019896 7.1529660701294 7.15672816553518 7.53047603358832 7.32854348471858 7.22122711005256 7.4866081437959 7.66711858894396 7.52051135331208 7.27719692850506 7.48981671104995 7.3754577836664
"ST6GAL1" 10.0297270636965 9.89031703492839 9.84396650234529 10.7850545720736 10.5681221672328 10.6590717753587 9.26739497739648 9.39537670698467 9.27803482301317 10.0902874601228 10.2062453475934 10.0366578429678
"ST14" 9.47442553995039 9.51273301387742 9.50395585187626 9.49109542868268 9.56137636730165 9.45105964345993 9.35893008222875 9.31763091550743 9.30142343561761 9.57371348461617 9.79384607298686 9.55003701305564
"PTPN12" 8.71024817118183 8.84770209987263 8.55964895104276 8.35232041879635 8.06270452933449 8.26367123661297 8.76024840173098 8.78521622312861 8.67000990827313 8.72881636711356 9.11320574604617 8.86021226724132
"TWF2" 7.72649589599198 7.74715469298076 7.81643104035534 8.08993964402324 7.75368773542793 7.86809220359938 7.94224953419739 7.77499139135614 7.67612651853035 7.72352696305448 7.88347834272325 7.65732421750453
"EFNA1" 4.56593917282123 4.3708638845717 4.85198939919718 4.26733212833164 4.75706942465666 4.60776394410252 4.49087413644756 4.51679419733432 4.53928273833953 4.14502154570723 4.44278202836352 4.39708834348036
"RAI14" 6.7866669735419 6.74739323578898 6.68396555452809 6.32465651702162 6.51303607888057 6.17567018853256 7.49696610092408 7.51761144952434 7.37991745741843 7.10168260062032 7.25865777217279 7.08099706508881
"SDC4" 6.92547190804847 7.04502265539104 7.00592642183318 6.8354710229297 6.73239367171023 6.74696293561696 6.98317733817074 7.15468222199582 7.03191836316213 6.78007054875127 7.13163061850713 7.05741067669734
"PLTP" 8.07213017089604 8.1823011179706 8.01179355401942 7.46573689396126 7.43497578372568 7.35176944185449 7.97590727131107 7.89246816469352 7.84140499539636 7.8191427481017 8.25609908558681 7.98664349406343
"IER2" 10.4783266175443 10.4315144993791 10.4777974012393 11.1179362031886 10.9212710251601 10.9619026560043 10.9041247246067 11.0456442775112 10.9111588156423 10.6726721313357 10.8339707757541 10.7197002682151
"MX1" 6.54499839587322 6.52991708056729 6.48729804373283 7.22158164182109 7.02511406560989 6.88636235471102 7.22075230304498 7.1373180128689 7.24703533658315 6.7206759232476 7.20792003751662 7.01095682736393
"CTSL" 8.67336148941152 8.8136049656895 8.66419394155462 8.17559789304699 7.85395013699607 8.03577074626966 8.431332129209 8.55323169891064 8.29214083936469 8.49277587945102 8.87331009218881 8.54753308608723
"TSPO" 11.1857978094024 11.1402693551468 11.1196344560864 10.5532787467751 10.4664026670449 10.4730096391742 11.134611868004 11.0210505873584 10.9293791930629 11.0474461219309 11.2043234929671 10.9443336530164
"RALB" 8.09268689097629 8.12145546431201 8.17984976967317 7.78702397670324 7.83098194007976 7.84827979955759 8.1749146497513 8.27410135785629 8.23725704528727 8.13422954806839 8.4379798689559 8.24048272981828
"SNX2" 10.4255658451469 10.2825613160896 10.2639621380786 10.5203418781277 10.1284578545787 10.4130120868787 10.1948326860752 10.4511569637758 10.1663461894053 10.3468818039907 10.5452119823523 10.3048496454943
"PLIN3" 9.8009063903985 9.76394152702234 9.71399775530997 9.49626869229741 9.36333502776031 9.45334854186546 9.56675771700431 9.58723036405758 9.47197175900936 9.51313819905472 9.75952926346892 9.51423107012266
"WWTR1" 5.60721258706395 5.83721792819553 5.65475067859057 5.46156000089134 5.88699953374568 5.77793293647789 5.81162729694734 5.95965335052323 6.21975366848026 5.81322782337185 5.81664837293484 5.90515077711428
"LY6E" 7.8381924025783 7.80293901390414 7.70579012354509 7.74624247190094 7.78876436761328 7.71978962350157 8.16703541214764 8.09471176176565 7.99007456896097 7.59310144033129 7.82306100829451 7.57575386797272
"TUBB3" 10.8781160140765 10.8069592972942 10.7410386448611 10.6828681386256 10.6134828906056 10.6901084569464 10.8375433518049 10.769231584953 10.6692119462632 10.6544442563754 10.8349163685566 10.6581458734042
"CHPF" 8.18778414422934 8.20247707793142 8.30785860453948 8.39563467755682 8.48609160102479 8.4156543548264 8.30034296625625 8.34188263690582 8.29908227867576 8.09782666732 8.30397938720115 8.29220248682363
"MVP" 7.66435551969799 7.67175810068391 7.74858702148126 7.85659743444852 7.7388089854713 7.62396793246286 7.83104067979569 7.76257684570262 7.67793139674082 7.69975359015093 8.04207065670489 7.81893157173975
"KIAA0247" 8.58171789909071 8.55680412512613 8.45913038753116 8.91008062951678 8.6536843560064 8.78176732078557 8.85040493404183 8.8067155858291 8.8360989113489 8.72965449403778 8.91675927173693 8.73665066889749
"PLOD3" 9.81463410690316 9.7035453010343 9.77339363362013 9.30191988951667 9.34152373963656 9.27569066741573 9.80662880195957 9.84022632186053 9.78112011338904 9.80882895619684 9.9516881482433 9.79626992318714
"BLVRB" 7.87981934236583 7.86899340076458 7.84818090907181 8.13954724254214 8.0377399247888 8.09003603083048 7.79728633059602 7.67487786228092 7.70229190141538 7.88650176484072 8.22346460726864 7.82304956964101
"VASP" 9.37609457797367 9.466634325111 9.2994756046782 9.55219627774601 9.38036481314153 9.48290950767296 9.58288810645999 9.38532266922853 9.42504691886121 9.3086681629558 9.59033582983428 9.3530284166058
"STT3A" 10.3852030704626 10.5818375163603 10.403612725554 10.2778321536863 9.95350710002759 10.1725536337134 10.1627955083038 10.2747366672593 10.2814741145418 10.1208317835395 10.4154325002331 10.3497799280428
"NNMT" 4.79203873317168 4.74362220135279 4.87164079721506 5.08434224777649 5.09577889139231 4.99875777175757 4.96108513719749 4.9943671937474 4.68385873829094 4.79089306645604 4.94315337011189 4.74117550856689
"PARP4" 9.85315634936821 9.85374273615995 9.86797033266714 9.72425308241541 9.50405078551676 9.57859519694042 9.59418938265447 9.72952417090798 9.60907686729162 9.5917744815972 9.87195798446722 9.64537594922237
"TRIB1" 7.60495162089973 7.5765421186069 7.48973470690304 8.86162756931837 8.43730997772382 8.68133880064609 8.50303174986438 8.62061771123453 8.50064394702323 8.430127194421 8.597457799456 8.39967602422529
"TSPAN7" 9.63719214322042 9.69711818829581 9.5728271266123 8.17467159138423 7.85986970773001 7.97332415238955 6.60581466968354 6.57503402824762 6.76157270522405 6.17230494386439 5.79268531847291 6.1110199178525
"RAB13" 10.2199193918425 10.1238663563903 10.1242742073934 9.38803848263985 9.32380146846587 9.32407220402018 9.88723561253066 9.97571416573661 9.96168574088304 10.0168131130174 10.3006498144388 9.9585149676331
